"id","state","name"
"US10cumi005","Nebraska","NE WEST POINT"
"US10cumi006","Nebraska","NE WISNER"
"US10cumi007","Nebraska","NE WEST POINT"
"US10cumi008","Nebraska","NE BEEMER"
"US10cumi009","Nebraska","NE BANCROFT"
"US10cumi010","Nebraska","NE WEST POINT"
"US10cumi011","Nebraska","NE BANCROFT"
"US10cumi012","Nebraska","NE BANCROFT"
"US10cust001","Nebraska","NE OCONTO"
"US10cust002","Nebraska","NE SARGENT"
"US10cust003","Nebraska","NE ARNOLD"
"US10cust004","Nebraska","NE GOTHENBURG"
"US10cust005","Nebraska","NE BERWYN"
"US10cust007","Nebraska","NE ANSLEY"
"US10cust008","Nebraska","NE MERNA"
"US10cust009","Nebraska","NE MERNA"
"US10cust010","Nebraska","NE EDDYVILLE"
"US10cust011","Nebraska","NE ANSELMO"
"US10cust012","Nebraska","NE ANSELMO"
"US10cust013","Nebraska","NE ANSELMO"
"US10cust014","Nebraska","NE ANSELMO"
"US10cust015","Nebraska","NE ANSELMO"
"US10cust016","Nebraska","NE ANSELMO"
"US10cust017","Nebraska","NE BROKEN BOW"
"US10cust020","Nebraska","NE GOTHENBURG"
"US10cust021","Nebraska","NE MERNA"
"US10cust022","Nebraska","NE BERWYN"
"US10cust027","Nebraska","NE MILBURN"
"US10cust028","Nebraska","NE SARGENT"
"US10cust029","Nebraska","NE COMSTOCK"
"US10cust032","Nebraska","NE MERNA"
"US10cust035","Nebraska","NE ANSELMO"
"US10cust039","Nebraska","NE CALLAWAY"
"US10cust040","Nebraska","NE BROKEN BOW"
"US10cust041","Nebraska","NE BROKEN BOW"
"US10cust042","Nebraska","NE ANSELMO"
"US10cust045","Nebraska","NE BROKEN BOW"
"US10cust046","Nebraska","NE MERNA"
"US10dako002","South Dakota","NE HUBBARD"
"US10dako003","South Dakota","NE HUBBARD"
"US10dawe001","Nebraska","NE CHADRON"
"US10dawe002","Nebraska","NE CHADRON"
"US10dawe003","Nebraska","NE CHADRON"
"US10dawe005","Nebraska","NE CHADRON"
"US10dawe006","Nebraska","NE CRAWFORD"
"US10dawe007","Nebraska","NE CHADRON"
"US10dawe010","Nebraska","NE HAY SPRINGS"
"US10dawe011","Nebraska","NE MARSLAND"
"US10dawe012","Nebraska","NE WHITNEY"
"US10dawe013","Nebraska","NE CRAWFORD"
"US10dawe015","Nebraska","NE HEMINGFORD"
"US10dawe016","Nebraska","NE CRAWFORD"
"US10dawe017","Nebraska","NE MARSLAND"
"US10dawe018","Nebraska","NE HEMINGFORD"
"US10dawe019","Nebraska","NE CHADRON"
"US10dawe023","Nebraska","NE HEMINGFORD"
"US10dawe025","Nebraska","NE CHADRON"
"US10dawe026","Nebraska","NE CHADRON"
"US10dawe027","Nebraska","NE CHADRON"
"US10dawe030","Nebraska","NE MARSLAND"
"US10daws001","Nebraska","NE COZAD"
"US10daws002","Nebraska","NE LEXINGTON"
"US10daws003","Nebraska","NE OVERTON"
"US10daws004","Nebraska","NE COZAD"
"US10daws005","Nebraska","NE COZAD"
"US10daws006","Nebraska","NE COZAD"
"US10daws007","Nebraska","NE GOTHENBURG"
"US10daws008","Nebraska","NE COZAD"
"US10daws009","Nebraska","NE GOTHENBURG"
"US10daws010","Nebraska","NE SUMNER"
"US10daws011","Nebraska","NE SUMNER"
"US10daws012","Nebraska","NE EDDYVILLE"
"US10daws013","Nebraska","NE ELM CREEK"
"US10daws014","Nebraska","NE OVERTON"
"US10daws015","Nebraska","NE FARNAM"
"US10daws017","Nebraska","NE COZAD"
"US10daws018","Nebraska","NE GOTHENBURG"
"US10deue001","Nebraska","NE CHAPPELL"
"US10deue002","Nebraska","NE CHAPPELL"
"US10deue003","Nebraska","NE CHAPPELL"
"US10deue004","Nebraska","NE CHAPPELL"
"US10deue005","Colorado","NE CHAPPELL"
"US10deue009","Colorado","NE BIG SPRINGS"
"US10deue012","Nebraska","NE CHAPPELL"
"US10deue013","Nebraska","NE CHAPPELL"
"US10deue015","Colorado","NE BIG SPRINGS"
"US10deue016","Colorado","NE BIG SPRINGS"
"US10deue018","Nebraska","NE LODGEPOLE"
"US10deue020","Colorado","NE CHAPPELL"
"US10deue021","Nebraska","NE CHAPPELL"
"US10deue025","Nebraska","NE CHAPPELL"
"US10dixo001","Nebraska","NE WAYNE"
"US10dixo003","Nebraska","NE WAKEFIELD"
"US10dixo005","Nebraska","NE PONCA"
"US10dixo006","Nebraska","NE PONCA"
"US10dodg005","Nebraska","NE SCRIBNER"
"US10dodg012","Nebraska","NE HOOPER"
"US10doug001","Nebraska","NE OMAHA"
"US10doug002","Nebraska","NE OMAHA"
"US10doug005","Nebraska","NE OMAHA"
"US10doug006","Nebraska","NE OMAHA"
"US10doug007","Nebraska","NE OMAHA"
"US10doug009","Nebraska","NE OMAHA"
"US10doug012","Nebraska","NE WATERLOO"
"US10doug013","Iowa","NE OMAHA"
"US10doug014","Nebraska","NE OMAHA"
"US10doug015","Iowa","NE OMAHA"
"US10doug018","Nebraska","NE OMAHA"
"US10doug019","Nebraska","NE OMAHA"
"US10doug020","Nebraska","NE OMAHA"
"US10doug021","Nebraska","NE ELKHORN"
"US10doug022","Nebraska","NE OMAHA"
"US10doug024","Nebraska","NE OMAHA"
"US10doug025","Nebraska","NE BENNINGTON"
"US10doug029","Nebraska","NE OMAHA"
"US10doug031","Nebraska","NE ELKHORN"
"US10doug033","Nebraska","NE OMAHA"
"US10doug035","Nebraska","NE OMAHA"
"US10doug036","Nebraska","NE OMAHA"
"US10doug046","Nebraska","NE OMAHA"
"US10doug051","Nebraska","NE BENNINGTON"
"US10doug052","Nebraska","NE WATERLOO"
"US10doug053","Nebraska","NE OMAHA"
"US10doug054","Nebraska","NE OMAHA"
"US10doug055","Nebraska","NE VALLEY"
"US10doug057","Nebraska","NE OMAHA"
"US10doug059","Nebraska","NE OMAHA"
"US10doug060","Nebraska","NE OMAHA"
"US10doug064","Nebraska","NE VALLEY"
"US10dund001","Nebraska","NE BENKELMAN"
"US10dund002","Nebraska","NE MAX"
"US10dund003","Nebraska","NE BENKELMAN"
"US10dund004","Nebraska","NE PARKS"
"US10dund005","Nebraska","NE MAX"
"US10dund006","Nebraska","NE MAX"
"US10dund007","Nebraska","NE BENKELMAN"
"US10dund008","Nebraska","NE HAIGLER"
"US10dund009","Nebraska","NE PARKS"
"US10dund010","Nebraska","NE PARKS"
"US10dund011","Nebraska","NE MAX"
"US10dund013","Nebraska","NE WAUNETA"
"US10dund014","Nebraska","NE BENKELMAN"
"US10dund015","Nebraska","NE WAUNETA"
"US10dund016","Nebraska","NE WAUNETA"
"US10dund017","Nebraska","NE HAIGLER"
"US10dund018","Nebraska","NE WAUNETA"
"US10dund019","Nebraska","NE BENKELMAN"
"US10dund020","Nebraska","NE WAUNETA"
"US10dund022","Nebraska","NE PARKS"
"US10dund023","Nebraska","NE PARKS"
"US10fill001","Nebraska","NE FAIRMONT"
"US10fill002","Nebraska","NE FAIRMONT"
"US10fill003","Nebraska","NE SHICKLEY"
"US10fill005","Nebraska","NE GENEVA"
"US10fill006","Nebraska","NE TOBIAS"
"US10fill007","Nebraska","NE OHIOWA"
"US10fill008","Nebraska","NE GENEVA"
"US10fill010","Nebraska","NE FAIRMONT"
"US10fill011","Nebraska","NE GRAFTON"
"US10fill012","Nebraska","NE SHICKLEY"
"US10fill014","Nebraska","NE MILLIGAN"
"US10fill015","Nebraska","NE GENEVA"
"US10fill019","Nebraska","NE OHIOWA"
"US10fran001","Nebraska","NE RIVERTON"
"US10fran002","Nebraska","NE HILDRETH"
"US10fran003","Nebraska","NE UPLAND"
"US10fran004","Nebraska","NE FRANKLIN"
"US10fran005","Nebraska","NE NAPONEE"
"US10fran006","Nebraska","NE HILDRETH"
"US10fran007","Nebraska","NE WILCOX"
"US10fran008","Nebraska","NE FRANKLIN"
"US10fran009","Nebraska","NE UPLAND"
"US10fran013","Nebraska","NE NAPONEE"
"US10fran014","Nebraska","NE HILDRETH"
"US10fran015","Nebraska","NE FRANKLIN"
"US10fron002","Nebraska","NE CURTIS"
"US10fron003","Nebraska","NE INDIANOLA"
"US10fron004","Nebraska","NE CURTIS"
"US10fron005","Nebraska","NE BARTLEY"
"US10fron007","Nebraska","NE MAYWOOD"
"US10fron008","Nebraska","NE CURTIS"
"US10fron009","Nebraska","NE EUSTIS"
"US10fron010","Nebraska","NE EUSTIS"
"US10fron011","Nebraska","NE EUSTIS"
"US10fron012","Nebraska","NE BARTLEY"
"US10fron014","Nebraska","NE MCCOOK"
"US10fron015","Nebraska","NE MAYWOOD"
"US10fron016","Nebraska","NE EUSTIS"
"US10fron017","Nebraska","NE CAMBRIDGE"
"US10fron018","Nebraska","NE FARNAM"
"US10fron019","Nebraska","NE CURTIS"
"US10furn001","Nebraska","NE CAMBRIDGE"
"US10furn002","Nebraska","NE OXFORD"
"US10furn003","Nebraska","NE EDISON"
"US10furn004","Nebraska","NE BEAVER CITY"
"US10furn005","Nebraska","NE ARAPAHOE"
"US10furn006","Kansas","NE WILSONVILLE"
"US10furn007","Nebraska","NE STAMFORD"
"US10furn008","Nebraska","NE BEAVER CITY"
"US10furn009","Nebraska","NE HOLBROOK"
"US10furn010","Nebraska","NE BEAVER CITY"
"US10furn014","Nebraska","NE BEAVER CITY"
"US10furn015","Nebraska","NE ARAPAHOE"
"US10furn018","Nebraska","NE OXFORD"
"US10furn019","Nebraska","NE OXFORD"
"US10furn020","Nebraska","NE WILSONVILLE"
"US10furn022","Nebraska","NE ARAPAHOE"
"US10furn024","Nebraska","NE CAMBRIDGE"
"US10furn025","Nebraska","NE CAMBRIDGE"
"US10furn031","Nebraska","NE WILSONVILLE"
"US10gage001","Nebraska","NE BEATRICE"
"US10gage002","Nebraska","NE BEATRICE"
"US10gage003","Nebraska","NE BARNESTON"
"US10gage004","Nebraska","NE BEATRICE"
"US10gage007","Nebraska","NE ODELL"
"US10gage008","Nebraska","NE PICKRELL"
"US10gage009","Nebraska","NE WYMORE"
"US10gage012","Nebraska","NE CORTLAND"
"US10gage013","Nebraska","NE FILLEY"
"US10gage015","Nebraska","NE BLUE SPRINGS"
"US10gage017","Nebraska","NE BEATRICE"
"US10gage018","Nebraska","NE LIBERTY"
"US10gage020","Nebraska","NE DEWITT"
"US10gage021","Nebraska","NE WILBER"
"US10gage022","Nebraska","NE DILLER"
"US10gage023","Nebraska","NE ODELL"
"US10gage025","Nebraska","NE FIRTH"
"US10gage026","Nebraska","NE ADAMS"
"US10gage033","Nebraska","NE ADAMS"
"US10gage035","Nebraska","NE BEATRICE"
"US10gage044","Nebraska","NE ADAMS"
"US10gage045","Nebraska","NE ADAMS"
"US10gard002","Nebraska","NE OSHKOSH"
"US10gard003","Nebraska","NE OSHKOSH"
"US10gard004","Nebraska","NE OSHKOSH"
"US10gard007","Nebraska","NE LAKESIDE"
"US10gard008","Nebraska","NE LODGEPOLE"
"US10gard009","Nebraska","NE LEWELLEN"
"US10gard010","Nebraska","NE LAKESIDE"
"US10gard011","Nebraska","NE OSHKOSH"
"US10gard016","Nebraska","NE CHAPPELL"
"US10gard019","Nebraska","NE LEWELLEN"
"US10gard020","Nebraska","NE LEWELLEN"
"US10gard021","Nebraska","NE OSHKOSH"
"US10garf001","Nebraska","NE BURWELL"
"US10garf002","Nebraska","NE BURWELL"
"US10garf003","Nebraska","NE BURWELL"
"US10garf004","Nebraska","NE BURWELL"
"US10garf005","Nebraska","NE BURWELL"
"US10garf006","Nebraska","NE BURWELL"
"US10garf007","Nebraska","NE BURWELL"
"US10garf009","Nebraska","NE BURWELL"
"US10garf010","Nebraska","NE BURWELL"
"US10garf011","Nebraska","NE BURWELL"
"US10gosp001","Nebraska","NE BERTRAND"
"US10gosp002","Nebraska","NE ARAPAHOE"
"US10gosp003","Nebraska","NE ELWOOD"
"US10gosp004","Nebraska","NE ARAPAHOE"
"US10gosp006","Nebraska","NE BERTRAND"
"US10gran003","Nebraska","NE WHITMAN"
"US10gran004","Nebraska","NE ASHBY"
"US10gran008","Nebraska","NE ASHBY"
"US10gran009","Nebraska","NE HYANNIS"
"US10gran010","Nebraska","NE ASHBY"
"US10gran011","Nebraska","NE WHITMAN"
"US10gran013","Nebraska","NE WHITMAN"
"US10gree002","Nebraska","NE SPALDING"
"US10gree003","Nebraska","NE SCOTIA"
"US10gree004","Nebraska","NE SCOTIA"
"US10gree005","Nebraska","NE WOLBACH"
"US10gree006","Nebraska","NE SCOTIA"
"US10gree007","Nebraska","NE SPALDING"
"US10gree009","Nebraska","NE SPALDING"
"US10gree010","Nebraska","NE SCOTIA"
"US10gree011","Nebraska","NE SPALDING"
"US10gree012","Nebraska","NE WOLBACH"
"US10hall001","Nebraska","NE GRAND ISLAND"
"US10hall002","Nebraska","NE GRAND ISLAND"
"US10hall003","Nebraska","NE GRAND ISLAND"
"US10hall004","Nebraska","NE GRAND ISLAND"
"US10hall005","Nebraska","NE DONIPHAN"
"US10hall006","Nebraska","NE CAIRO"
"US10hall007","Nebraska","NE GRAND ISLAND"
"US10hall008","Nebraska","NE WOOD RIVER"
"US10hall009","Nebraska","NE DONIPHAN"
"US10hall010","Nebraska","NE WOOD RIVER"
"US10hall011","Nebraska","NE CAIRO"
"US10hall012","Nebraska","NE WOOD RIVER"
"US10hall014","Nebraska","NE KENESAW"
"US10hall015","Nebraska","NE GRAND ISLAND"
"US10hall016","Nebraska","NE GRAND ISLAND"
"US10hall017","Nebraska","NE GRAND ISLAND"
"US10hall018","Nebraska","NE WOOD RIVER"
"US10hall019","Nebraska","NE WOOD RIVER"
"US10hall020","Nebraska","NE GRAND ISLAND"
"US10hall021","Nebraska","NE GRAND ISLAND"
"US10hall026","Nebraska","NE GRAND ISLAND"
"US10hall027","Nebraska","NE GRAND ISLAND"
"US10hall035","Nebraska","NE GRAND ISLAND"
"US10hall039","Nebraska","NE CAIRO"
"US10hall042","Nebraska","NE GRAND ISLAND"
"US10hall043","Nebraska","NE WOOD RIVER"
"US10hall044","Nebraska","NE CAIRO"
"US10hami001","Nebraska","NE HORDVILLE"
"US10hami002","Nebraska","NE HAMPTON"
"US10hami003","Nebraska","NE HAMPTON"
"US10hami004","Nebraska","NE AURORA"
"US10hami005","Nebraska","NE HAMPTON"
"US10hami006","Nebraska","NE MARQUETTE"
"US10hami008","Nebraska","NE PHILLIPS"
"US10hami009","Nebraska","NE AURORA"
"US10hami011","Nebraska","NE GILTNER"
"US10hami012","Nebraska","NE HORDVILLE"
"US10hami013","Nebraska","NE PHILLIPS"
"US10hami015","Nebraska","NE AURORA"
"US10hami016","Nebraska","NE AURORA"
"US10hami017","Nebraska","NE AURORA"
"US10hami019","Nebraska","NE MARQUETTE"
"US10hami021","Nebraska","NE AURORA"
"US10harl001","Nebraska","NE ALMA"
"US10harl002","Nebraska","NE ALMA"
"US10harl004","Nebraska","NE ORLEANS"
"US10harl007","Nebraska","NE ORLEANS"
"US10harl008","Nebraska","NE ALMA"
"US10harl009","Nebraska","NE REPUBLICAN CITY"
"US10harl010","Nebraska","NE STAMFORD"
"US10harl012","Nebraska","NE HOLDREGE"
"US10harl013","Nebraska","NE ALMA"
"US10harl014","Nebraska","NE ORLEANS"
"US10haye001","Nebraska","NE HAYES CENTER"
"US10haye002","Nebraska","NE ELSIE"
"US10haye003","Nebraska","NE HAYES CENTER"
"US10haye004","Nebraska","NE WAUNETA"
"US10haye005","Nebraska","NE WALLACE"
"US10haye006","Nebraska","NE HAYES CENTER"
"US10haye007","Nebraska","NE MAYWOOD"
"US10haye008","Nebraska","NE PALISADE"
"US10haye009","Nebraska","NE HAYES CENTER"
"US10haye010","Nebraska","NE ELSIE"
"US10haye011","Nebraska","NE HAYES CENTER"
"US10haye012","Nebraska","NE PALISADE"
"US10haye013","Nebraska","NE MAYWOOD"
"US10hitc002","Nebraska","NE TRENTON"
"US10hitc003","Nebraska","NE CULBERTSON"
"US10hitc004","Nebraska","NE CULBERTSON"
"US10hitc005","Nebraska","NE TRENTON"
"US10hitc006","Nebraska","NE CULBERTSON"
"US10hitc007","Nebraska","NE STRATTON"
"US10hitc008","Nebraska","NE TRENTON"
"US10hitc010","Nebraska","NE STRATTON"
"US10hitc011","Nebraska","NE STRATTON"
"US10hitc012","Nebraska","NE STRATTON"
"US10hitc013","Nebraska","NE STRATTON"
"US10hitc014","Nebraska","NE CULBERTSON"
"US10hitc015","Nebraska","NE CULBERTSON"
"US10hitc016","Nebraska","NE TRENTON"
"US10hitc017","Nebraska","NE PALISADE"
"US10hitc018","Nebraska","NE CULBERTSON"
"US10hitc019","Nebraska","NE TRENTON"
"US10hitc020","Nebraska","NE PALISADE"
"US10hitc022","Nebraska","NE STRATTON"
"US10hitc024","Nebraska","NE CULBERTSON"
"US10hitc028","Nebraska","NE CULBERTSON"
"US10holt001","Nebraska","NE ONEILL"
"US10holt002","Nebraska","NE EMMET"
"US10holt003","Nebraska","NE EWING"
"US10holt004","Nebraska","NE ATKINSON"
"US10holt006","Nebraska","NE ONEILL"
"US10holt007","Nebraska","NE ONEILL"
"US10holt008","Nebraska","NE PAGE"
"US10holt009","Nebraska","NE PAGE"
"US10holt010","Nebraska","NE CHAMBERS"
"US10holt011","Nebraska","NE EWING"
"US10holt012","Nebraska","NE AMELIA"
"US10holt014","Nebraska","NE ATKINSON"
"US10holt015","Nebraska","NE ONEILL"
"US10holt016","Nebraska","NE ATKINSON"
"US10holt018","Nebraska","NE ONEILL"
"US10holt019","Nebraska","NE AMELIA"
"US10holt022","Nebraska","NE ATKINSON"
"US10holt023","Nebraska","NE EWING"
"US10holt024","Nebraska","NE SPENCER"
"US10holt029","Nebraska","NE ONEILL"
"US10hook001","Nebraska","NE MULLEN"
"US10hook002","Nebraska","NE MULLEN"
"US10hook004","Nebraska","NE MULLEN"
"US10hook006","Nebraska","NE MULLEN"
"US10hook007","Nebraska","NE THEDFORD"
"US10hook008","Nebraska","NE MULLEN"
"US10hook010","Nebraska","NE MULLEN"
"US10howa001","Nebraska","NE ST. PAUL"
"US10howa003","Nebraska","NE BOELUS"
"US10howa004","Nebraska","NE DANNEBROG"
"US10howa005","Nebraska","NE DANNEBROG"
"US10howa007","Nebraska","NE WOLBACH"
"US10howa008","Nebraska","NE SAINT PAUL"
"US10howa009","Nebraska","NE ELBA"
"US10howa010","Nebraska","NE BOELUS"
"US10jeff001","Kansas","NE DILLER"
"US10jeff002","Nebraska","NE FAIRBURY"
"US10jeff003","Nebraska","NE FAIRBURY"
"US10jeff004","Nebraska","NE FAIRBURY"
"US10jeff005","Nebraska","NE FAIRBURY"
"US10jeff006","Nebraska","NE FAIRBURY"
"US10jeff009","Nebraska","NE STEELE CITY"
"US10jeff011","Nebraska","NE PLYMOUTH"
"US10jeff012","Nebraska","NE DEWITT"
"US10jeff013","Nebraska","NE DILLER"
"US10jeff014","Nebraska","NE DAYKIN"
"US10jeff016","Nebraska","NE JANSEN"
"US10jeff018","Nebraska","NE FAIRBURY"
"US10jeff019","Nebraska","NE DAYKIN"
"US10jeff020","Nebraska","NE FAIRBURY"
"US10jeff021","Nebraska","NE DAYKIN"
"US10jeff023","Nebraska","NE JANSEN"
"US10jeff025","Nebraska","NE PLYMOUTH"
"US10john001","Nebraska","NE TECUMSEH"
"US10john002","Nebraska","NE COOK"
"US10john003","Nebraska","NE ELK CREEK"
"US10john004","Nebraska","NE ELK CREEK"
"US10john005","Nebraska","NE STERLING"
"US10john006","Nebraska","NE TECUMSEH"
"US10john007","Nebraska","NE COOK"
"US10john008","Nebraska","NE CRAB ORCHARD"
"US10john009","Nebraska","NE STERLING"
"US10john010","Nebraska","NE TECUMSEH"
"US10john012","Nebraska","NE STERLING"
"US10john013","Nebraska","NE TECUMSEH"
"US10john014","Nebraska","NE STERLING"
"US10john015","Nebraska","NE TECUMSEH"
"US10john016","Nebraska","NE TECUMSEH"
"US10john017","Nebraska","NE STERLING"
"US10john020","Nebraska","NE STERLING"
"US10john021","Nebraska","NE ELK CREEK"
"US10kear002","Nebraska","NE HEARTWELL"
"US10kear003","Nebraska","NE MINDEN"
"US10kear004","Nebraska","NE MINDEN"
"US10kear005","Nebraska","NE WILCOX"
"US10kear006","Nebraska","NE MINDEN"
"US10kear008","Nebraska","NE AXTELL"
"US10kear009","Nebraska","NE HILDRETH"
"US10kear011","Nebraska","NE MINDEN ."
"US10kear012","Nebraska","NE MINDEN"
"US10kear013","Nebraska","NE AXTELL"
"US10kear014","Nebraska","NE MINDEN"
"US10kear015","Nebraska","NE MINDEN"
"US10kear016","Nebraska","NE MINDEN"
"US10kear018","Nebraska","NE MINDEN"
"US10kear019","Nebraska","NE MINDEN"
"US10keit001","Nebraska","NE OGALLALA"
"US10keit002","Nebraska","NE PAXTON"
"US10keit003","Nebraska","NE OGALLALA"
"US10keit004","Nebraska","NE OGALLALA"
"US10keit005","Nebraska","NE PAXTON"
"US10keit006","Nebraska","NE PAXTON"
"US10keit007","Nebraska","NE BRULE"
"US10keit008","Nebraska","NE OGALLALA"
"US10keit009","Nebraska","NE OGALLALA"
"US10keit011","Nebraska","NE BRULE"
"US10keit013","Nebraska","NE BRULE"
"US10keit014","Nebraska","NE PAXTON"
"US10keit015","Nebraska","NE OGALLALA"
"US10keit018","Nebraska","NE BRULE"
"US10keit019","Nebraska","NE SUTHERLAND"
"US10keit020","Nebraska","NE PAXTON"
"US10keit025","Nebraska","NE PAXTON"
"US10keya001","Nebraska","NE SPRINGVIEW"
"US10keya002","Nebraska","NE SPARKS"
"US10keya003","Nebraska","NE SPRINGVIEW"
"US10keya004","Nebraska","NE SPARKS"
"US10kimb001","Nebraska","NE KIMBALL"
"US10kimb002","Nebraska","NE KIMBALL"
"US10kimb003","Nebraska","NE KIMBALL"
"US10kimb004","Nebraska","NE DIX"
"US10kimb005","Nebraska","NE DIX"
"US10kimb007","Nebraska","NE KIMBALL"
"US10kimb008","Nebraska","NE KIMBALL"
"US10kimb009","Nebraska","NE KIMBALL"
"US10kimb010","Nebraska","NE KIMBALL"
"US10kimb013","Nebraska","NE DIX"
"US10kimb014","Nebraska","NE KIMBALL"
"US10kimb015","Nebraska","NE POTTER"
"US10kimb021","Nebraska","NE KIMBALL"
"US10kimb023","Nebraska","NE KIMBALL"
"US10kimb025","Nebraska","NE KIMBALL"
"US10kimb028","Nebraska","NE BUSHNELL"
"US10knox001","Nebraska","NE VERDIGRE"
"US10knox003","Nebraska","NE WAUSA"
"US10knox004","South Dakota","NE CROFTON"
"US10knox005","Nebraska","NE BLOOMFIELD"
"US10knox006","South Dakota","NE CROFTON"
"US10knox007","Nebraska","NE VERDIGRE"
"US10knox008","Nebraska","NE VERDEL"
"US10knox009","Nebraska","NE VERDIGRE"
"US10knox010","Nebraska","NE VERDIGRE"
"US10knox011","Nebraska","NE VERDIGRE"
"US10knox012","Nebraska","NE BLOOMFIELD"
"US10knox013","Nebraska","NE ROYAL"
"US10knox014","Nebraska","NE CREIGHTON"
"US10knox015","Nebraska","NE ORCHARD"
"US10knox016","Nebraska","NE BLOOMFIELD"
"US10knox017","South Dakota","NE CROFTON"
"US10knox018","Nebraska","NE CROFTON"
"US10knox019","South Dakota","NE CROFTON"
"US10lanc001","Nebraska","NE LINCOLN"
"US10lanc005","Nebraska","NE LINCOLN"
"US10lanc006","Nebraska","NE LINCOLN"
"US10lanc007","Nebraska","NE DAVEY"
"US10lanc009","Nebraska","NE LINCOLN"
"US10lanc011","Nebraska","NE LINCOLN"
"US10lanc012","Nebraska","NE LINCOLN"
"US10lanc013","Nebraska","NE LINCOLN"
"US10lanc014","Nebraska","NE ADAMS"
"US10lanc015","Nebraska","NE PANAMA"
"US10lanc016","Nebraska","NE RAYMOND"
"US10lanc017","Nebraska","NE BENNET"
"US10lanc018","Nebraska","NE LINCOLN"
"US10lanc019","Nebraska","NE LINCOLN"
"US10lanc022","Nebraska","NE ROCA"
"US10lanc024","Nebraska","NE LINCOLN"
"US10lanc025","Nebraska","NE LINCOLN"
"US10lanc027","Nebraska","NE LINCOLN"
"US10lanc029","Nebraska","NE HICKMAN"
"US10lanc030","Nebraska","NE LINCOLN"
"US10lanc031","Nebraska","NE WAVERLY"
"US10lanc033","Nebraska","NE LINCOLN"
"US10lanc034","Nebraska","NE LINCOLN"
"US10lanc039","Nebraska","NE LINCOLN"
"US10lanc040","Nebraska","NE LINCOLN"
"US10lanc041","Nebraska","NE LINCOLN"
"US10lanc042","Nebraska","NE LINCOLN"
"US10lanc043","Nebraska","NE LINCOLN"
"US10lanc047","Nebraska","NE LINCOLN"
"US10lanc049","Nebraska","NE LINCOLN"
"US10lanc050","Nebraska","NE LINCOLN"
"US10lanc052","Nebraska","NE ROCA"
"US10lanc066","Nebraska","NE BENNET"
"US10lanc067","Nebraska","NE LINCOLN"
"US10lanc068","Nebraska","NE VALPARAISO"
"US10lanc070","Nebraska","NE LINCOLN"
"US10lanc071","Nebraska","NE LINCOLN"
"US10lanc072","Nebraska","NE RAYMOND"
"US10lanc077","Nebraska","NE LINCOLN"
"US10lanc084","Nebraska","NE LINCOLN"
"US10linc002","Nebraska","NE NORTH PLATTE"
"US10linc003","Nebraska","NE NORTH PLATTE"
"US10linc004","Nebraska","NE HERSHEY"
"US10linc006","Nebraska","NE NORTH PLATTE"
"US10linc007","Nebraska","NE SUTHERLAND"
"US10linc009","Nebraska","NE CURTIS"
"US10linc012","Nebraska","NE BRADY"
"US10linc013","Nebraska","NE NORTH PLATTE"
"US10linc014","Nebraska","NE BRADY"
"US10linc015","Nebraska","NE NORTH PLATTE"
"US10linc016","Nebraska","NE NORTH PLATTE"
"US10linc017","Nebraska","NE NORTH PLATTE"
"US10linc018","Nebraska","NE NORTH PLATTE"
"US10linc019","Nebraska","NE NORTH PLATTE"
"US10linc022","Nebraska","NE NORTH PLATTE"
"US10linc023","Nebraska","NE SUTHERLAND"
"US10linc024","Nebraska","NE NORTH PLATTE"
"US10linc025","Nebraska","NE PAXTON"
"US10linc027","Nebraska","NE STAPLETON"
"US10linc028","Nebraska","NE NORTH PLATTE"
"US10linc031","Nebraska","NE NORTH PLATTE"
"US10linc032","Nebraska","NE NORTH PLATTE"
"US10linc033","Nebraska","NE SUTHERLAND"
