"lat","lng","county"
40.5039,-96.5896,"Gage County"
40.453,-96.5099,"Gage County"
40.4606,-96.5115,"Gage County"
40.267,-96.7144,"Gage County"
40.4914,-96.5204,"Gage County"
40.4437,-96.5323,"Gage County"
41.4093,-102.4439,"Garden County"
41.3342,-102.5328,"Garden County"
41.4114,-102.346,"Garden County"
41.8016,-102.5544,"Garden County"
41.2437,-102.5323,"Garden County"
41.3366,-102.1023,"Garden County"
41.9762,-102.3879,"Garden County"
41.4039,-102.3447,"Garden County"
41.2373,-102.4249,"Garden County"
41.388,-102.179,"Garden County"
41.3456,-102.0836,"Garden County"
41.4377,-102.4345,"Garden County"
41.7952,-99.1076,"Garfield County"
42.022,-98.9171,"Garfield County"
41.8614,-99.0989,"Garfield County"
42.058,-98.9925,"Garfield County"
42.0123,-98.899,"Garfield County"
41.7862,-99.1309,"Garfield County"
41.7223,-99.02,"Valley County"
41.7533,-99.1485,"Garfield County"
41.8256,-99.1867,"Garfield County"
41.9688,-99.1466,"Garfield County"
40.3974,-99.6763,"Gosper County"
40.4379,-99.8351,"Gosper County"
40.34,-99.5716,"Harlan County"
40.3873,-99.973,"Gosper County"
40.4087,-99.6633,"Gosper County"
41.8177,-101.4405,"Grant County"
41.9685,-102.024,"Grant County"
41.971,-101.4603,"Grant County"
41.9993,-101.7542,"Grant County"
41.8993,-101.9545,"Grant County"
41.8507,-101.446,"Grant County"
41.9721,-101.4685,"Grant County"
41.6883,-98.3615,"Greeley County"
41.4238,-98.6947,"Greeley County"
41.4663,-98.6272,"Greeley County"
41.4632,-98.4799,"Greeley County"
41.6563,-98.7329,"Greeley County"
41.6869,-98.3657,"Greeley County"
41.7076,-98.4852,"Greeley County"
41.582,-98.6543,"Greeley County"
41.581,-98.3857,"Greeley County"
41.4611,-98.4383,"Greeley County"
40.9294,-98.3767,"Hall County"
40.9187,-98.3863,"Hall County"
40.9407,-98.3474,"Hall County"
40.8585,-98.3781,"Hall County"
40.7874,-98.3029,"Hall County"
41.0376,-98.6071,"Hall County"
41.018,-98.3042,"Hall County"
40.8229,-98.5984,"Hall County"
40.7734,-98.4137,"Hall County"
40.7467,-98.579,"Hall County"
41.0018,-98.6143,"Hall County"
40.8745,-98.5746,"Hall County"
40.7037,-98.7025,"Hall County"
40.9291,-98.3518,"Hall County"
40.9357,-98.3378,"Hall County"
40.8215,-98.4201,"Hall County"
40.7859,-98.6834,"Hall County"
40.8883,-98.5447,"Hall County"
40.8873,-98.7113,"Hall County"
40.9435,-98.3695,"Hall County"
40.9331,-98.3548,"Hall County"
40.9514,-98.4135,"Hall County"
40.898,-98.3619,"Hall County"
40.9894,-98.5117,"Hall County"
40.9436,-98.3706,"Hall County"
40.7921,-98.6456,"Hall County"
40.9982,-98.6025,"Hall County"
41.0539,-97.8878,"Hamilton County"
40.8863,-97.8748,"Hamilton County"
40.8598,-97.8425,"Hamilton County"
40.8583,-97.9881,"Hamilton County"
40.878,-97.8801,"Hamilton County"
41.0058,-97.9481,"Hamilton County"
40.945,-98.1132,"Hamilton County"
40.9592,-97.9823,"Hamilton County"
40.7849,-98.169,"Hamilton County"
41.0348,-97.8459,"Hamilton County"
40.8944,-98.2171,"Hamilton County"
40.7934,-98.0724,"Hamilton County"
40.8728,-98.0833,"Hamilton County"
40.9503,-97.9988,"Hamilton County"
40.989,-97.9976,"Hamilton County"
40.8724,-98.0108,"Hamilton County"
40.1011,-99.366,"Harlan County"
40.1296,-99.3493,"Harlan County"
40.1765,-99.5579,"Harlan County"
40.1277,-99.4544,"Harlan County"
40.0983,-99.3626,"Harlan County"
40.1176,-99.2433,"Harlan County"
40.1273,-99.5572,"Harlan County"
40.3073,-99.3492,"Harlan County"
40.2408,-99.2552,"Harlan County"
40.129,-99.4512,"Harlan County"
40.4525,-100.9292,"Hayes County"
40.6826,-101.2432,"Hayes County"
40.5106,-101.0202,"Hayes County"
40.3999,-101.2766,"Hayes County"
40.6963,-101.1418,"Hayes County"
40.5296,-100.925,"Hayes County"
40.6107,-100.8519,"Hayes County"
40.3518,-101.0865,"Hayes County"
40.4232,-101.211,"Hayes County"
40.5537,-101.2957,"Hayes County"
40.5865,-101.074,"Hayes County"
40.3725,-101.0376,"Hayes County"
40.6565,-100.8098,"Hayes County"
40.2121,-101.0503,"Hitchcock County"
40.2357,-100.7952,"Hitchcock County"
40.0882,-100.7859,"Hitchcock County"
40.1828,-101.0122,"Hitchcock County"
40.2728,-100.938,"Hitchcock County"
40.2241,-101.2674,"Hitchcock County"
40.1829,-101.088,"Hitchcock County"
40.2618,-101.2313,"Hitchcock County"
40.1402,-101.2014,"Hitchcock County"
40.1894,-101.2458,"Hitchcock County"
40.0802,-101.2408,"Hitchcock County"
40.1906,-100.8906,"Hitchcock County"
40.2336,-100.967,"Hitchcock County"
40.1697,-101.0091,"Hitchcock County"
40.296,-101.0147,"Hitchcock County"
40.0195,-100.8266,"Hitchcock County"
40.1796,-101.012,"Hitchcock County"
40.3353,-101.1509,"Hitchcock County"
40.2556,-101.277,"Hitchcock County"
40.2336,-100.8971,"Hitchcock County"
40.2336,-100.8003,"Hitchcock County"
42.4604,-98.6583,"Holt County"
42.4727,-98.8074,"Holt County"
42.1165,-98.3411,"Holt County"
42.5362,-98.9771,"Holt County"
42.4656,-98.6328,"Holt County"
42.3867,-98.339,"Holt County"
42.4366,-98.4988,"Holt County"
42.3993,-98.4178,"Holt County"
42.1911,-98.6634,"Holt County"
42.1751,-98.4855,"Holt County"
42.1476,-99.1615,"Holt County"
42.5767,-99.0083,"Holt County"
42.6962,-98.6176,"Holt County"
42.7174,-98.8847,"Holt County"
42.7116,-98.5806,"Holt County"
42.1637,-99.0519,"Holt County"
42.6676,-98.9315,"Holt County"
42.1327,-98.4374,"Holt County"
42.7982,-98.6506,"Holt County"
42.7098,-98.5693,"Holt County"
42.0437,-101.0391,"Hooker County"
41.9258,-101.146,"Hooker County"
42.043,-101.0458,"Hooker County"
41.8745,-101.0929,"Hooker County"
42.162,-100.6148,"Cherry County"
42.0041,-100.985,"Hooker County"
42.0069,-101.044,"Hooker County"
41.2185,-98.4512,"Howard County"
41.0732,-98.7139,"Howard County"
41.0902,-98.5014,"Howard County"
41.122,-98.5533,"Howard County"
41.3219,-98.3255,"Howard County"
41.3219,-98.428,"Howard County"
41.323,-98.7126,"Howard County"
41.1063,-98.672,"Howard County"
40.0284,-96.9355,"Jefferson County"
40.082,-97.3306,"Jefferson County"
40.2669,-97.3169,"Jefferson County"
40.2049,-97.3243,"Jefferson County"
40.1518,-97.3339,"Jefferson County"
40.25,-97.217,"Jefferson County"
40.0599,-97.0435,"Jefferson County"
40.304,-96.9906,"Jefferson County"
40.3318,-96.9568,"Jefferson County"
40.1123,-96.9376,"Jefferson County"
40.3073,-97.3119,"Jefferson County"
40.1971,-96.9734,"Jefferson County"
40.1478,-97.0921,"Jefferson County"
40.3208,-97.1883,"Jefferson County"
40.1468,-97.1524,"Jefferson County"
40.3296,-97.1982,"Jefferson County"
40.2335,-97.0303,"Jefferson County"
40.31,-96.9543,"Jefferson County"
40.3776,-96.1679,"Johnson County"
40.4644,-96.2337,"Johnson County"
40.2912,-96.1986,"Johnson County"
40.3428,-96.1039,"Johnson County"
40.4431,-96.3216,"Johnson County"
40.3779,-96.0707,"Johnson County"
40.4799,-96.1068,"Johnson County"
40.3026,-96.4185,"Johnson County"
40.4471,-96.4384,"Johnson County"
40.3726,-96.1795,"Johnson County"
40.4239,-96.2904,"Johnson County"
40.2914,-96.2829,"Johnson County"
40.4618,-96.3787,"Johnson County"
40.3777,-96.3155,"Johnson County"
40.3348,-96.2326,"Johnson County"
40.4168,-96.3687,"Johnson County"
40.5124,-96.3892,"Johnson County"
40.3123,-96.146,"Johnson County"
40.5178,-98.7817,"Kearney County"
40.5828,-98.8472,"Kearney County"
40.5516,-98.997,"Kearney County"
40.3622,-99.1735,"Kearney County"
40.4968,-98.9416,"Kearney County"
40.4759,-99.0851,"Kearney County"
40.351,-99.0469,"Kearney County"
40.4877,-98.9526,"Kearney County"
40.4368,-98.7998,"Kearney County"
40.4246,-99.0675,"Kearney County"
40.3981,-98.7991,"Kearney County"
40.5011,-98.9488,"Kearney County"
40.4989,-98.9696,"Kearney County"
40.4997,-98.837,"Kearney County"
40.4809,-98.8945,"Kearney County"
41.2012,-101.665,"Keith County"
41.0622,-101.427,"Keith County"
41.2084,-101.7673,"Keith County"
41.0691,-101.5807,"Keith County"
41.1842,-101.3396,"Keith County"
41.2844,-101.3469,"Keith County"
41.0945,-101.884,"Keith County"
41.1234,-101.7512,"Keith County"
41.1112,-101.6527,"Keith County"
41.2386,-101.8566,"Keith County"
41.1089,-101.8264,"Keith County"
41.1638,-101.3071,"Keith County"
41.1361,-101.719,"Keith County"
41.2119,-101.8374,"Keith County"
41.0991,-101.2871,"Keith County"
41.0171,-101.3722,"Keith County"
41.1282,-101.4735,"Keith County"
42.9584,-100.0216,"Keya Paha County"
42.9838,-100.1711,"Keya Paha County"
42.943,-99.9812,"Keya Paha County"
42.9078,-100.0956,"Keya Paha County"
41.229,-103.6492,"Kimball County"
41.2375,-103.6662,"Kimball County"
41.22,-103.77,"Kimball County"
41.2366,-103.4867,"Kimball County"
41.0482,-103.5079,"Kimball County"
41.2564,-103.6063,"Kimball County"
41.2341,-103.7263,"Kimball County"
41.3382,-103.7327,"Kimball County"
41.3113,-103.7822,"Kimball County"
41.2894,-103.5118,"Kimball County"
41.2996,-103.5903,"Kimball County"
41.1306,-103.3957,"Kimball County"
41.2296,-103.8541,"Kimball County"
41.0622,-103.7745,"Kimball County"
41.2336,-103.6736,"Kimball County"
41.2314,-103.8338,"Kimball County"
42.531,-98.0989,"Knox County"
42.525,-97.5736,"Knox County"
42.7382,-97.4985,"Knox County"
42.5999,-97.6445,"Knox County"
42.8198,-97.7152,"Knox County"
42.6575,-98.2502,"Knox County"
42.45,-98.15,"Knox County"
42.5981,-98.0318,"Knox County"
42.7037,-98.2092,"Knox County"
42.6281,-98.0855,"Knox County"
42.7186,-97.7594,"Knox County"
42.4448,-98.1372,"Knox County"
42.4672,-97.7639,"Knox County"
42.564,-98.27,"Knox County"
42.7277,-97.7924,"Knox County"
42.8309,-97.5234,"Knox County"
42.7661,-97.5637,"Knox County"
42.7273,-97.5044,"Knox County"
40.7633,-96.6833,"Lancaster County"
40.8382,-96.5899,"Lancaster County"
40.8081,-96.643,"Lancaster County"
41.0032,-96.6763,"Lancaster County"
40.7352,-96.6498,"Lancaster County"
40.7504,-96.6128,"Lancaster County"
40.7544,-96.7611,"Lancaster County"
40.8416,-96.5141,"Lancaster County"
40.5529,-96.5009,"Lancaster County"
40.5847,-96.4922,"Lancaster County"
40.9502,-96.8007,"Lancaster County"
40.6667,-96.5067,"Lancaster County"
40.829,-96.6711,"Lancaster County"
40.7845,-96.6156,"Lancaster County"
40.6974,-96.6855,"Lancaster County"
40.7733,-96.6712,"Lancaster County"
40.86,-96.69,"Lancaster County"
40.838,-96.6085,"Lancaster County"
40.6166,-96.5595,"Lancaster County"
40.7887,-96.6927,"Lancaster County"
40.9192,-96.536,"Lancaster County"
40.8381,-96.7859,"Lancaster County"
40.7466,-96.6568,"Lancaster County"
40.9034,-96.7122,"Lancaster County"
40.8011,-96.6106,"Lancaster County"
40.7923,-96.6923,"Lancaster County"
40.8462,-96.7086,"Lancaster County"
40.779,-96.6473,"Lancaster County"
40.7773,-96.733,"Lancaster County"
40.7392,-96.6529,"Lancaster County"
40.7988,-96.6969,"Lancaster County"
40.6519,-96.6271,"Lancaster County"
40.6934,-96.4893,"Lancaster County"
40.7889,-96.7413,"Lancaster County"
41.0211,-96.848,"Lancaster County"
40.7909,-96.63,"Lancaster County"
40.7229,-96.6208,"Lancaster County"
40.9756,-96.7835,"Lancaster County"
40.7961,-96.6946,"Lancaster County"
40.7819,-96.695,"Lancaster County"
41.1336,-100.799,"Lincoln County"
41.0322,-100.8012,"Lincoln County"
41.221,-101.0835,"Lincoln County"
41.1296,-100.7949,"Lincoln County"
41.0036,-101.1049,"Lincoln County"
40.7771,-100.5496,"Lincoln County"
41.0215,-100.3648,"Lincoln County"
41.1327,-100.7921,"Lincoln County"
41.0743,-100.2847,"Lincoln County"
41.0813,-100.7854,"Lincoln County"
40.9888,-100.9151,"Lincoln County"
41.1987,-100.7017,"Lincoln County"
41.1294,-100.7497,"Lincoln County"
41.0575,-100.7573,"Lincoln County"
41.0466,-100.747,"Lincoln County"
41.134,-101.1422,"Lincoln County"
41.2074,-100.7222,"Lincoln County"
41.1282,-101.4735,"Keith County"
41.3736,-100.4496,"Lincoln County"
41.258,-100.5988,"Lincoln County"
41.182,-100.7158,"Lincoln County"
41.2136,-100.7632,"Lincoln County"
41.1675,-101.1375,"Lincoln County"
41.0887,-100.8676,"Lincoln County"
41.0844,-100.7844,"Lincoln County"
41.1666,-101.1259,"Lincoln County"
41.2286,-101.0567,"Lincoln County"
41.1204,-101.0156,"Lincoln County"
41.0829,-101.2404,"Lincoln County"
41.1471,-100.769,"Lincoln County"
40.9954,-100.7584,"Lincoln County"
41.818,-100.482,"Thomas County"
40.8603,-100.7018,"Lincoln County"
41.1612,-101.152,"Lincoln County"
40.7887,-100.67,"Lincoln County"
40.7292,-101.1292,"Lincoln County"
41.133,-101.0551,"Lincoln County"
41.1426,-100.7725,"Lincoln County"
41.094,-100.7886,"Lincoln County"
41.1288,-100.7441,"Lincoln County"
41.1243,-100.7879,"Lincoln County"
40.8348,-101.1623,"Lincoln County"
40.9079,-100.8678,"Lincoln County"
41.6089,-100.5509,"Logan County"
41.4239,-100.5026,"Logan County"
41.4783,-100.5114,"Logan County"
41.4078,-100.3959,"Logan County"
41.6577,-100.5488,"Logan County"
41.4805,-100.5099,"Logan County"
41.4016,-100.3473,"Logan County"
41.8224,-99.2806,"Loup County"
41.8687,-99.2908,"Loup County"
41.9398,-99.4823,"Loup County"
42.0484,-97.3999,"Madison County"
41.9859,-97.4129,"Madison County"
42.0313,-97.732,"Madison County"
41.994,-97.4624,"Madison County"
42.0261,-97.4007,"Madison County"
42.0224,-97.3712,"Madison County"
41.9902,-97.8142,"Madison County"
42.0509,-97.4395,"Madison County"
41.9838,-97.4856,"Madison County"
42.029,-97.4185,"Madison County"
42.0268,-97.41,"Madison County"
41.9007,-97.7366,"Madison County"
41.6272,-100.9021,"McPherson County"
41.6722,-100.7203,"McPherson County"
41.6172,-101.4061,"McPherson County"
41.5487,-100.9585,"McPherson County"
41.0358,-98.1466,"Merrick County"
41.1161,-97.9929,"Merrick County"
41.2245,-97.7912,"Merrick County"
41.2202,-98.2546,"Merrick County"
41.2047,-97.9454,"Merrick County"
41.1563,-98.2311,"Merrick County"
41.226,-98.05,"Merrick County"
41.102,-98.2847,"Merrick County"
40.9309,-98.2767,"Merrick County"
41.3191,-97.6653,"Merrick County"
40.9884,-98.2054,"Merrick County"
41.0758,-98.0985,"Merrick County"
41.1146,-97.9952,"Merrick County"
41.1885,-97.8148,"Merrick County"
41.2491,-98.2576,"Merrick County"
41.8982,-103.3598,"Morrill County"
41.9386,-103.2463,"Morrill County"
41.4538,-102.7852,"Morrill County"
41.7116,-103.2331,"Morrill County"
41.7081,-103.1199,"Morrill County"
41.4759,-102.8713,"Morrill County"
41.6266,-103.0435,"Morrill County"
41.6878,-103.2538,"Morrill County"
41.6261,-102.926,"Morrill County"
41.8159,-103.2215,"Morrill County"
41.5173,-103.2491,"Morrill County"
41.6328,-102.954,"Morrill County"
41.4246,-97.7717,"Nance County"
41.3315,-98.1584,"Nance County"
41.3267,-97.9438,"Nance County"
41.4677,-97.8733,"Nance County"
40.3878,-95.8337,"Nemaha County"
40.3956,-95.6601,"Nemaha County"
40.266,-95.911,"Nemaha County"
40.5175,-95.8653,"Nemaha County"
40.398,-95.6538,"Nemaha County"
40.4315,-95.8415,"Nemaha County"
40.3445,-95.6718,"Nemaha County"
40.4735,-95.9598,"Nemaha County"
40.4057,-95.9664,"Nemaha County"
40.4797,-95.9599,"Nemaha County"
40.4874,-95.7334,"Nemaha County"
40.4584,-96.0467,"Nemaha County"
40.3786,-95.8494,"Nemaha County"
40.2922,-98.2614,"Nuckolls County"
40.1828,-97.9717,"Nuckolls County"
40.1383,-97.9337,"Nuckolls County"
40.288,-98.2581,"Nuckolls County"
40.1042,-98.0117,"Nuckolls County"
40.2348,-97.9049,"Nuckolls County"
40.348,-97.9553,"Nuckolls County"
40.3049,-98.1234,"Nuckolls County"
40.2049,-98.2053,"Nuckolls County"
40.0413,-97.9658,"Nuckolls County"
40.0257,-98.1994,"Nuckolls County"
40.1094,-98.1801,"Nuckolls County"
40.0167,-97.8457,"Nuckolls County"
40.2847,-97.8773,"Nuckolls County"
40.1986,-98.134,"Nuckolls County"
40.2859,-98.1236,"Nuckolls County"
40.3505,-98.1999,"Clay County"
40.2026,-98.062,"Nuckolls County"
40.2759,-97.9318,"Nuckolls County"
40.3206,-98.2048,"Nuckolls County"
40.1974,-98.0686,"Nuckolls County"
40.2926,-98.0722,"Nuckolls County"
40.2909,-98.2569,"Nuckolls County"
40.1427,-97.8627,"Nuckolls County"
40.2913,-98.2123,"Nuckolls County"
40.028,-98.0711,"Nuckolls County"
40.5778,-96.3868,"Otoe County"
40.6101,-96.3665,"Otoe County"
40.6829,-95.8486,"Otoe County"
40.6821,-96.3876,"Otoe County"
40.5233,-96.1657,"Otoe County"
40.5671,-96.3023,"Otoe County"
40.5525,-96.108,"Otoe County"
40.7552,-96.4216,"Otoe County"
40.6564,-96.2243,"Otoe County"
40.5341,-96.0222,"Otoe County"
40.5479,-95.9716,"Otoe County"
40.5664,-95.841,"Otoe County"
40.6819,-96.2725,"Otoe County"
40.6682,-96.1067,"Otoe County"
40.7376,-96.295,"Otoe County"
40.7058,-96.3965,"Otoe County"
40.6548,-95.9348,"Otoe County"
40.6626,-96.1782,"Otoe County"
40.6805,-95.9663,"Otoe County"
40.5368,-96.3143,"Otoe County"
40.6635,-95.8646,"Otoe County"
40.537,-96.1218,"Otoe County"
40.1942,-96.3553,"Pawnee County"
40.2327,-96.3912,"Pawnee County"
40.2182,-96.1401,"Pawnee County"
40.109,-96.0861,"Pawnee County"
40.0587,-96.0903,"Pawnee County"
40.2199,-96.3063,"Pawnee County"
40.0136,-96.2747,"Pawnee County"
40.0591,-96.1613,"Pawnee County"
40.2065,-96.2944,"Pawnee County"
40.9528,-102.0538,"Sedgwick County"
40.8486,-101.7216,"Perkins County"
40.8267,-101.9196,"Perkins County"
40.8881,-101.7293,"Perkins County"
40.7619,-102.0439,"Perkins County"
40.8476,-101.5412,"Perkins County"
40.9595,-101.6733,"Perkins County"
40.8064,-101.7277,"Perkins County"
40.9324,-101.6089,"Perkins County"
40.7634,-101.6076,"Perkins County"
40.7121,-101.3412,"Perkins County"
40.8483,-101.3881,"Perkins County"
40.8726,-101.6597,"Perkins County"
40.8902,-101.3414,"Perkins County"
40.7866,-101.6656,"Perkins County"
40.8,-101.3229,"Perkins County"
40.796,-101.8564,"Perkins County"
40.7067,-101.4981,"Perkins County"
40.7981,-101.4038,"Perkins County"
40.7497,-101.9165,"Perkins County"
40.7571,-101.6272,"Perkins County"
40.9773,-101.4284,"Perkins County"
40.9297,-101.7477,"Perkins County"
40.8342,-101.695,"Perkins County"
40.8464,-101.3915,"Perkins County"
40.6981,-102.0273,"Perkins County"
40.8492,-101.7244,"Perkins County"
40.894,-101.8122,"Perkins County"
40.9494,-101.7572,"Perkins County"
40.8269,-101.8391,"Perkins County"
40.3797,-99.1797,"Phelps County"
40.496,-99.2373,"Phelps County"
40.6426,-99.275,"Phelps County"
40.5542,-99.2919,"Phelps County"
40.4411,-99.3803,"Phelps County"
40.4489,-99.3672,"Phelps County"
40.6422,-99.4358,"Phelps County"
40.5642,-99.217,"Phelps County"
40.4517,-99.5719,"Phelps County"
40.5503,-99.3229,"Phelps County"
40.4763,-99.5096,"Phelps County"
40.5171,-99.2173,"Phelps County"
42.3216,-97.7077,"Pierce County"
42.1,-97.44,"Pierce County"
42.1037,-97.5746,"Pierce County"
42.355,-97.7962,"Pierce County"
42.2646,-97.7561,"Pierce County"
42.2342,-97.5104,"Pierce County"
42.2214,-97.6994,"Pierce County"
42.1977,-97.526,"Pierce County"
42.2982,-97.7963,"Pierce County"
42.337,-97.451,"Pierce County"
42.1733,-97.64,"Pierce County"
41.3878,-97.4313,"Platte County"
41.447,-97.3021,"Platte County"
41.4428,-97.3784,"Platte County"
41.5407,-97.6344,"Platte County"
41.4502,-97.3727,"Platte County"
41.4463,-97.3822,"Platte County"
41.6411,-97.4321,"Platte County"
41.5013,-97.3699,"Platte County"
41.4521,-97.3759,"Platte County"
41.4746,-97.3803,"Platte County"
41.6142,-97.5231,"Platte County"
41.418,-97.3436,"Platte County"
41.113,-97.5828,"Polk County"
41.1168,-97.7164,"Polk County"
41.1742,-97.5505,"Polk County"
41.1702,-97.5514,"Polk County"
41.0972,-97.578,"Polk County"
41.1923,-97.6275,"Polk County"
41.2359,-97.5051,"Polk County"
41.2372,-97.5614,"Polk County"
41.2071,-97.4514,"Polk County"
41.1138,-97.6005,"Polk County"
41.3547,-97.425,"Polk County"
41.1065,-97.484,"Polk County"
41.1959,-97.6828,"Polk County"
41.2007,-97.6221,"Polk County"
40.1397,-100.6885,"Red Willow County"
40.208,-100.633,"Red Willow County"
40.1972,-100.6139,"Red Willow County"
40.1815,-100.7325,"Red Willow County"
40.2562,-100.4494,"Red Willow County"
40.1094,-100.2776,"Red Willow County"
40.2157,-100.4063,"Red Willow County"
40.0663,-100.2215,"Red Willow County"
40.1644,-100.2841,"Red Willow County"
40.023,-100.5626,"Red Willow County"
40.2422,-100.4825,"Red Willow County"
40.0378,-100.4151,"Red Willow County"
40.238,-100.7522,"Red Willow County"
40.3302,-100.2865,"Red Willow County"
40.1886,-100.6028,"Red Willow County"
40.2084,-100.6373,"Red Willow County"
40.265,-100.6531,"Red Willow County"
40.2973,-100.2131,"Red Willow County"
40.1905,-100.718,"Red Willow County"
40.208,-100.633,"Red Willow County"
40.2008,-100.4917,"Red Willow County"
40.2002,-100.6235,"Red Willow County"
40.1022,-100.6476,"Red Willow County"
40.1399,-95.9726,"Richardson County"
40.16,-95.559,"Richardson County"
40.0997,-95.8073,"Richardson County"
40.2292,-95.963,"Richardson County"
40.2224,-95.5778,"Richardson County"
40.1164,-95.5256,"Richardson County"
40.0769,-95.9322,"Richardson County"
40.0582,-95.5736,"Richardson County"
40.1022,-95.7174,"Richardson County"
40.0052,-95.8484,"Richardson County"
40.157,-95.7647,"Richardson County"
40.2199,-95.7277,"Richardson County"
40.0225,-95.7883,"Richardson County"
42.55,-99.5974,"Rock County"
42.4119,-99.3895,"Rock County"
42.5786,-99.5366,"Rock County"
42.4481,-99.3494,"Rock County"
42.7224,-99.4797,"Rock County"
40.4427,-97.0844,"Saline County"
40.6908,-97.0265,"Saline County"
40.3779,-97.1876,"Saline County"
40.3961,-96.9279,"Saline County"
40.4211,-97.3017,"Saline County"
40.4655,-97.2172,"Saline County"
40.5891,-97.2546,"Saline County"
40.5873,-97.0818,"Saline County"
40.6547,-97.2639,"Saline County"
40.3504,-97.3542,"Saline County"
40.4798,-97.2918,"Saline County"
40.6547,-96.9317,"Saline County"
40.6261,-97.1392,"Saline County"
40.371,-97.0795,"Saline County"
40.4832,-96.9655,"Saline County"
40.6562,-97.2849,"Saline County"
40.4803,-97.0389,"Saline County"
40.5674,-97.1693,"Saline County"
40.5447,-97.3116,"Saline County"
40.5827,-97.3329,"Saline County"
40.4521,-97.1645,"Saline County"
40.3624,-97.0867,"Saline County"
41.0906,-95.9228,"Sarpy County"
41.1295,-95.9617,"Sarpy County"
41.1517,-96.0041,"Sarpy County"
41.1056,-95.9386,"Sarpy County"
41.1735,-95.9838,"Sarpy County"
41.1733,-95.9867,"Sarpy County"
41.1648,-95.9309,"Sarpy County"
41.1344,-96.0037,"Sarpy County"
41.1493,-95.9217,"Sarpy County"
41.1273,-95.9105,"Sarpy County"
41.1078,-95.9524,"Sarpy County"
41.1135,-95.9648,"Sarpy County"
41.151,-95.9433,"Sarpy County"
41.1584,-95.9174,"Sarpy County"
41.164,-96.1959,"Sarpy County"
41.1469,-96.0668,"Sarpy County"
41.1684,-96.026,"Sarpy County"
41.1319,-96.0593,"Sarpy County"
41.0846,-96.1262,"Sarpy County"
41.1431,-96.0597,"Sarpy County"
41.1687,-95.9212,"Sarpy County"
